n				x						error

0	1.00000000000000000000e+00	-4.14213562373095145475e-01
1	1.33333333333333325932e+00	-8.08802290397618861562e-02
2	1.41176470588235281056e+00	-2.44885649074233491262e-03
3	1.41421143847487007505e+00	-2.12389822507041969857e-06
4	1.41421356237150019908e+00	-1.59494639717649988597e-12
5	1.41421356237309492343e+00	-2.22044604925031308085e-16
6	1.41421356237309514547e+00	0.00000000000000000000e+00
7	1.41421356237309492343e+00	-2.22044604925031308085e-16
8	1.41421356237309514547e+00	0.00000000000000000000e+00
